image_path,prediction,confidence,output_path
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1145.png,stone,0.7435896396636963,results/images_dicom\stone\Stone_1145_conf_0.74.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1152.png,stone,0.9561970829963684,results/images_dicom\stone\Stone_1152_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1156.png,stone,0.8669524788856506,results/images_dicom\stone\Stone_1156_conf_0.87.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1158.png,stone,0.5199928879737854,results/images_dicom\stone\Stone_1158_conf_0.52.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1168.png,normal,0.5653261840343475,results/images_dicom\normal\Stone_1168_conf_0.57.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1171.png,stone,0.9563193917274475,results/images_dicom\stone\Stone_1171_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1174.png,stone,0.5963119864463806,results/images_dicom\stone\Stone_1174_conf_0.60.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1177.png,stone,0.9555224180221558,results/images_dicom\stone\Stone_1177_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1179.png,stone,0.9421188235282898,results/images_dicom\stone\Stone_1179_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1185.png,normal,0.5796361267566681,results/images_dicom\normal\Stone_1185_conf_0.58.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1186.png,normal,0.7065556645393372,results/images_dicom\normal\Stone_1186_conf_0.71.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1210.png,stone,0.5767356753349304,results/images_dicom\stone\Stone_1210_conf_0.58.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_123.png,stone,0.5553170442581177,results/images_dicom\stone\Stone_123_conf_0.56.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1252.png,stone,0.6126148104667664,results/images_dicom\stone\Stone_1252_conf_0.61.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1258.png,stone,0.7601575255393982,results/images_dicom\stone\Stone_1258_conf_0.76.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1259.png,stone,0.9430122375488281,results/images_dicom\stone\Stone_1259_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1261.png,stone,0.9171494245529175,results/images_dicom\stone\Stone_1261_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1263.png,stone,0.9138996601104736,results/images_dicom\stone\Stone_1263_conf_0.91.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1279.png,stone,0.9159830808639526,results/images_dicom\stone\Stone_1279_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1281.png,stone,0.8591253161430359,results/images_dicom\stone\Stone_1281_conf_0.86.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1289.png,normal,0.6405569612979889,results/images_dicom\normal\Stone_1289_conf_0.64.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1294.png,stone,0.9570127129554749,results/images_dicom\stone\Stone_1294_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1297.png,stone,0.7783523201942444,results/images_dicom\stone\Stone_1297_conf_0.78.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1300.png,normal,0.6779782474040985,results/images_dicom\normal\Stone_1300_conf_0.68.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1305.png,stone,0.8132365942001343,results/images_dicom\stone\Stone_1305_conf_0.81.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1309.png,stone,0.9477601647377014,results/images_dicom\stone\Stone_1309_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1310.png,stone,0.738582193851471,results/images_dicom\stone\Stone_1310_conf_0.74.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1311.png,stone,0.8862006664276123,results/images_dicom\stone\Stone_1311_conf_0.89.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1312.png,normal,0.5225014686584473,results/images_dicom\normal\Stone_1312_conf_0.52.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1320.png,stone,0.9376305937767029,results/images_dicom\stone\Stone_1320_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1367.png,stone,0.6927652359008789,results/images_dicom\stone\Stone_1367_conf_0.69.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1373.png,stone,0.6658218502998352,results/images_dicom\stone\Stone_1373_conf_0.67.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1382.png,stone,0.5228787064552307,results/images_dicom\stone\Stone_1382_conf_0.52.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1385.png,normal,0.7071669399738312,results/images_dicom\normal\Stone_1385_conf_0.71.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1388.png,normal,0.9219362363219261,results/images_dicom\normal\Stone_1388_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_14.png,stone,0.8670119643211365,results/images_dicom\stone\Stone_14_conf_0.87.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_141.png,normal,0.8802262991666794,results/images_dicom\normal\Stone_141_conf_0.88.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1412.png,normal,0.9368072748184204,results/images_dicom\normal\Stone_1412_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1414.png,stone,0.6066580414772034,results/images_dicom\stone\Stone_1414_conf_0.61.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1416.png,stone,0.5018265843391418,results/images_dicom\stone\Stone_1416_conf_0.50.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1429.png,normal,0.9195547625422478,results/images_dicom\normal\Stone_1429_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1433.png,stone,0.6993099451065063,results/images_dicom\stone\Stone_1433_conf_0.70.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1439.png,normal,0.7727404981851578,results/images_dicom\normal\Stone_1439_conf_0.77.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1443.png,normal,0.7554751187562943,results/images_dicom\normal\Stone_1443_conf_0.76.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1445.png,normal,0.8936013430356979,results/images_dicom\normal\Stone_1445_conf_0.89.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_145.png,stone,0.520267903804779,results/images_dicom\stone\Stone_145_conf_0.52.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1452.png,stone,0.9460325837135315,results/images_dicom\stone\Stone_1452_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1457.png,stone,0.9191371202468872,results/images_dicom\stone\Stone_1457_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1461.png,stone,0.6207029819488525,results/images_dicom\stone\Stone_1461_conf_0.62.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1464.png,stone,0.9293555021286011,results/images_dicom\stone\Stone_1464_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1468.png,stone,0.861421525478363,results/images_dicom\stone\Stone_1468_conf_0.86.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_147.png,normal,0.8151688724756241,results/images_dicom\normal\Stone_147_conf_0.82.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1475.png,stone,0.8746491074562073,results/images_dicom\stone\Stone_1475_conf_0.87.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1478.png,stone,0.5743259191513062,results/images_dicom\stone\Stone_1478_conf_0.57.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1479.png,stone,0.5501184463500977,results/images_dicom\stone\Stone_1479_conf_0.55.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1480.png,normal,0.9366007074713707,results/images_dicom\normal\Stone_1480_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1484.png,stone,0.9340358972549438,results/images_dicom\stone\Stone_1484_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1485.png,normal,0.5967168807983398,results/images_dicom\normal\Stone_1485_conf_0.60.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1492.png,stone,0.5252791047096252,results/images_dicom\stone\Stone_1492_conf_0.53.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1496.png,stone,0.6612978577613831,results/images_dicom\stone\Stone_1496_conf_0.66.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_15.png,stone,0.8670119643211365,results/images_dicom\stone\Stone_15_conf_0.87.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1506.png,stone,0.5122025012969971,results/images_dicom\stone\Stone_1506_conf_0.51.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_151.png,normal,0.8407275229692459,results/images_dicom\normal\Stone_151_conf_0.84.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1510.png,stone,0.7639241218566895,results/images_dicom\stone\Stone_1510_conf_0.76.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1517.png,stone,0.7413800954818726,results/images_dicom\stone\Stone_1517_conf_0.74.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1543.png,stone,0.6728902459144592,results/images_dicom\stone\Stone_1543_conf_0.67.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1547.png,stone,0.8025723099708557,results/images_dicom\stone\Stone_1547_conf_0.80.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1554.png,normal,0.9079167693853378,results/images_dicom\normal\Stone_1554_conf_0.91.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1557.png,stone,0.9329522252082825,results/images_dicom\stone\Stone_1557_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1579.png,normal,0.5279873907566071,results/images_dicom\normal\Stone_1579_conf_0.53.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1584.png,normal,0.5517216920852661,results/images_dicom\normal\Stone_1584_conf_0.55.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1585.png,stone,0.6020579934120178,results/images_dicom\stone\Stone_1585_conf_0.60.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1588.png,stone,0.8872023224830627,results/images_dicom\stone\Stone_1588_conf_0.89.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1590.png,stone,0.7265141606330872,results/images_dicom\stone\Stone_1590_conf_0.73.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1593.png,stone,0.5566115975379944,results/images_dicom\stone\Stone_1593_conf_0.56.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1597.png,stone,0.9045714735984802,results/images_dicom\stone\Stone_1597_conf_0.90.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1599.png,stone,0.7422865629196167,results/images_dicom\stone\Stone_1599_conf_0.74.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1610.png,stone,0.9225283861160278,results/images_dicom\stone\Stone_1610_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1612.png,stone,0.8572851419448853,results/images_dicom\stone\Stone_1612_conf_0.86.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1614.png,stone,0.8773348927497864,results/images_dicom\stone\Stone_1614_conf_0.88.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1623.png,stone,0.8167079091072083,results/images_dicom\stone\Stone_1623_conf_0.82.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1625.png,stone,0.7381169199943542,results/images_dicom\stone\Stone_1625_conf_0.74.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1630.png,stone,0.6175885796546936,results/images_dicom\stone\Stone_1630_conf_0.62.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1636.png,normal,0.6168780624866486,results/images_dicom\normal\Stone_1636_conf_0.62.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1642.png,normal,0.9568783603608608,results/images_dicom\normal\Stone_1642_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1649.png,stone,0.5091665983200073,results/images_dicom\stone\Stone_1649_conf_0.51.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1658.png,normal,0.8000922352075577,results/images_dicom\normal\Stone_1658_conf_0.80.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1661.png,stone,0.7695739269256592,results/images_dicom\stone\Stone_1661_conf_0.77.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1674.png,normal,0.9231768026947975,results/images_dicom\normal\Stone_1674_conf_0.92.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1675.png,normal,0.8653431385755539,results/images_dicom\normal\Stone_1675_conf_0.87.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1676.png,normal,0.9261365532875061,results/images_dicom\normal\Stone_1676_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1698.png,normal,0.93500916659832,results/images_dicom\normal\Stone_1698_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1703.png,stone,0.6950597763061523,results/images_dicom\stone\Stone_1703_conf_0.70.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1714.png,stone,0.7648189067840576,results/images_dicom\stone\Stone_1714_conf_0.76.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1747.png,stone,0.7297623753547668,results/images_dicom\stone\Stone_1747_conf_0.73.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1752.png,stone,0.8353821635246277,results/images_dicom\stone\Stone_1752_conf_0.84.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1764.png,normal,0.8994419872760773,results/images_dicom\normal\Stone_1764_conf_0.90.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1779.png,stone,0.5640633702278137,results/images_dicom\stone\Stone_1779_conf_0.56.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1780.png,normal,0.5515172481536865,results/images_dicom\normal\Stone_1780_conf_0.55.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1786.png,normal,0.6146325170993805,results/images_dicom\normal\Stone_1786_conf_0.61.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1788.png,normal,0.7059359848499298,results/images_dicom\normal\Stone_1788_conf_0.71.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1793.png,normal,0.5760993659496307,results/images_dicom\normal\Stone_1793_conf_0.58.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1799.png,normal,0.7112849652767181,results/images_dicom\normal\Stone_1799_conf_0.71.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_180.png,stone,0.9015392065048218,results/images_dicom\stone\Stone_180_conf_0.90.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1804.png,normal,0.697934091091156,results/images_dicom\normal\Stone_1804_conf_0.70.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1817.png,stone,0.8095133304595947,results/images_dicom\stone\Stone_1817_conf_0.81.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_182.png,stone,0.8893370628356934,results/images_dicom\stone\Stone_182_conf_0.89.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_183.png,stone,0.8893370628356934,results/images_dicom\stone\Stone_183_conf_0.89.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1834.png,stone,0.8453892469406128,results/images_dicom\stone\Stone_1834_conf_0.85.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1835.png,stone,0.8453892469406128,results/images_dicom\stone\Stone_1835_conf_0.85.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1849.png,stone,0.8397559523582458,results/images_dicom\stone\Stone_1849_conf_0.84.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1872.png,stone,0.6206725835800171,results/images_dicom\stone\Stone_1872_conf_0.62.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1878.png,stone,0.9442181587219238,results/images_dicom\stone\Stone_1878_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_188.png,normal,0.8658119142055511,results/images_dicom\normal\Stone_188_conf_0.87.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1881.png,stone,0.9434012770652771,results/images_dicom\stone\Stone_1881_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1887.png,normal,0.8117946088314056,results/images_dicom\normal\Stone_1887_conf_0.81.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1898.png,normal,0.7150334715843201,results/images_dicom\normal\Stone_1898_conf_0.72.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1899.png,stone,0.7862781286239624,results/images_dicom\stone\Stone_1899_conf_0.79.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1912.png,stone,0.8995415568351746,results/images_dicom\stone\Stone_1912_conf_0.90.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1920.png,stone,0.5918207168579102,results/images_dicom\stone\Stone_1920_conf_0.59.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1936.png,stone,0.8624691963195801,results/images_dicom\stone\Stone_1936_conf_0.86.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1943.png,stone,0.8682841658592224,results/images_dicom\stone\Stone_1943_conf_0.87.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1946.png,stone,0.8682841658592224,results/images_dicom\stone\Stone_1946_conf_0.87.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1953.png,stone,0.524351179599762,results/images_dicom\stone\Stone_1953_conf_0.52.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1961.png,normal,0.8792380094528198,results/images_dicom\normal\Stone_1961_conf_0.88.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1962.png,stone,0.6200292110443115,results/images_dicom\stone\Stone_1962_conf_0.62.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1971.png,stone,0.936913251876831,results/images_dicom\stone\Stone_1971_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1975.png,stone,0.6672336459159851,results/images_dicom\stone\Stone_1975_conf_0.67.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1980.png,stone,0.502838671207428,results/images_dicom\stone\Stone_1980_conf_0.50.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1994.png,stone,0.6729012727737427,results/images_dicom\stone\Stone_1994_conf_0.67.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_1999.png,normal,0.7459892332553864,results/images_dicom\normal\Stone_1999_conf_0.75.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2012.png,stone,0.8680821657180786,results/images_dicom\stone\Stone_2012_conf_0.87.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2020.png,normal,0.9511586129665375,results/images_dicom\normal\Stone_2020_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2026.png,normal,0.8148521333932877,results/images_dicom\normal\Stone_2026_conf_0.81.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_203.png,stone,0.8798784613609314,results/images_dicom\stone\Stone_203_conf_0.88.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_204.png,stone,0.5322086215019226,results/images_dicom\stone\Stone_204_conf_0.53.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2040.png,stone,0.9326291084289551,results/images_dicom\stone\Stone_2040_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2043.png,normal,0.6127934455871582,results/images_dicom\normal\Stone_2043_conf_0.61.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2045.png,normal,0.7143648266792297,results/images_dicom\normal\Stone_2045_conf_0.71.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2050.png,stone,0.8643532395362854,results/images_dicom\stone\Stone_2050_conf_0.86.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2053.png,stone,0.7644360065460205,results/images_dicom\stone\Stone_2053_conf_0.76.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2055.png,stone,0.886587381362915,results/images_dicom\stone\Stone_2055_conf_0.89.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2056.png,stone,0.876561164855957,results/images_dicom\stone\Stone_2056_conf_0.88.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2059.png,stone,0.8810847401618958,results/images_dicom\stone\Stone_2059_conf_0.88.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_206.png,stone,0.8009165525436401,results/images_dicom\stone\Stone_206_conf_0.80.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2060.png,stone,0.897405207157135,results/images_dicom\stone\Stone_2060_conf_0.90.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2062.png,stone,0.9571841955184937,results/images_dicom\stone\Stone_2062_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2076.png,stone,0.9798070192337036,results/images_dicom\stone\Stone_2076_conf_0.98.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_208.png,stone,0.9334796071052551,results/images_dicom\stone\Stone_208_conf_0.93.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2087.png,stone,0.9485227465629578,results/images_dicom\stone\Stone_2087_conf_0.95.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2092.png,normal,0.637409508228302,results/images_dicom\normal\Stone_2092_conf_0.64.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_21.png,normal,0.9358761161565781,results/images_dicom\normal\Stone_21_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_210.png,stone,0.8915717601776123,results/images_dicom\stone\Stone_210_conf_0.89.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2102.png,normal,0.8245914876461029,results/images_dicom\normal\Stone_2102_conf_0.82.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2108.png,stone,0.6744517087936401,results/images_dicom\stone\Stone_2108_conf_0.67.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2109.png,stone,0.6597887277603149,results/images_dicom\stone\Stone_2109_conf_0.66.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2111.png,normal,0.8048481792211533,results/images_dicom\normal\Stone_2111_conf_0.80.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2115.png,normal,0.9584775641560555,results/images_dicom\normal\Stone_2115_conf_0.96.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2119.png,stone,0.8237713575363159,results/images_dicom\stone\Stone_2119_conf_0.82.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2120.png,stone,0.7881664633750916,results/images_dicom\stone\Stone_2120_conf_0.79.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2123.png,stone,0.9384505748748779,results/images_dicom\stone\Stone_2123_conf_0.94.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2124.png,stone,0.8303725719451904,results/images_dicom\stone\Stone_2124_conf_0.83.png
C:\Users\HP Elitebook\Desktop\Kidney-stone-detection\processed\test\stone\Stone_2127.png,stone,0.7014273405075073,results/images_dicom\stone\Stone_2127_conf_0.70.png
